,,      Number of Exemptions      ,,,Salaries and Wages   ,,Taxable Interest,,Total Tax,,Schedule C,Schedule F  , Schedule A Deductions 
"Under $10,000        ",74,96,26,-950,51,317,26,17,23,13,19,--        ,**        
"$10,000 under $25,000",120,205,71,"2,024",102,"1,719",36,43,96,125,17,--        ,*       24
"$25,000 under $50,000",113,216,79,"4,148",103,"3,793",71,103,110,366,14,--        ,53
"$50,000 or more      ",81,178,51,"6,841",72,"4,722",63,416,81,"1,066",18,**        ,63
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
91800,10,19,8,220,**        ,**          ,**        ,**        ,**        ,**          ,**        ,--        ,**        
"Under $10,000        ",*       10,*       19,*        8,*        220,**,**,**        ,**        ,**        ,**          ,**        ,--        ,--        
"$10,000 under $25,000",**        ,**        ,**        ,**          ,**        ,**          ,--        ,--        ,**        ,**          ,--        ,--        ,--        
"$25,000 under $50,000",**        ,**        ,**        ,**          ,**        ,**          ,--        ,--        ,**        ,**          ,--        ,--        ,**        
"$50,000 or more      ",**        ,**        ,**        ,**          ,**        ,**          ,**        ,**        ,**        ,**          ,--        ,--        ,**        
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
91801,"22,068","41,577","12,872","670,167","18,723","543,923","11,893","25,077","17,274","78,087","3,299",11,"5,392"
"Under $10,000        ","5,198","7,130","1,952","15,880","3,889","23,222","1,862","1,877","1,925",901,890,--        ,248
"$10,000 under $25,000","6,925","12,757","3,964","117,688","5,872","95,650","3,191","5,203","5,538","7,111",994,**        ,846
"$25,000 under $50,000","6,098","12,271","3,919","216,710","5,543","188,933","3,669","6,719","5,970","20,949",750,*       11,"1,693"
"$50,000 or more      ","3,847","9,419","3,037","319,889","3,419","236,118","3,171","11,278","3,841","49,126",665,**        ,"2,605"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
91802,726,"1,257",354,"21,551",609,"17,784",401,"1,085",594,"2,522",152,--        ,168
"Under $10,000        ",158,206,36,346,97,599,70,73,63,40,50,--        ,**        
"$10,000 under $25,000",238,412,125,"4,146",207,"3,430",115,137,206,282,47,--        ,*       37
"$25,000 under $50,000",216,387,117,"7,700",206,"7,070",121,141,211,779,30,--        ,57
"$50,000 or more      ",114,252,76,"9,359",99,"6,685",95,734,114,"1,421",25,--        ,74
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
91803,"13,002","25,353","8,270","303,799","11,036","319,798","7,117","15,715","10,046","43,985","1,801",**        ,"3,531"
"Under $10,000        ","3,187","4,419","1,282","-78,709","2,405","13,905","1,122","1,003","1,219",550,515,**        ,162
"$10,000 under $25,000","4,128","7,837","2,526","69,343","3,494","56,463","1,942","3,277","3,221","4,046",521,--        ,569
"$25,000 under $50,000","3,346","6,921","2,270","118,868","3,031","101,987","2,082","3,956","3,266","11,114",384,**        ,"1,091"
"$50,000 or more      ","2,341","6,176","2,192","194,297","2,106","147,443","1,971","7,479","2,340","28,275",381,**        ,"1,709"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
91900,20,38,12,485,18,469,**        ,**        ,12,44,**        ,--        ,**        
"Under $10,000        ",**        ,**        ,**        ,**          ,**        ,**          ,--        ,--        ,**        ,**          ,**        ,--        ,--        
"$10,000 under $25,000",*       20,*       38,*       12,*        485,*       18,*        469,**        ,**        ,*       12,*         44,--        ,--        ,**        
"$25,000 under $50,000",**        ,**        ,**        ,**          ,**        ,**          ,**        ,**        ,**        ,**          ,--        ,--        ,**        
"$50,000 or more      ",**        ,**        ,**        ,**          ,**        ,**          ,**        ,**        ,**        ,**          ,--        ,--        ,**        
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
91901,"5,605","11,878","3,836","315,148","4,620","227,543","3,501","7,204","4,850","47,576","1,142",45,"2,743"
"Under $10,000        ",959,821,172,"2,056",698,"3,559",333,304,440,185,147,**        ,63
"$10,000 under $25,000","1,206","1,980",528,"20,763",953,"15,086",485,804,"1,010","1,392",164,**        ,180
"$25,000 under $50,000","1,157","2,498",757,"42,957",951,"32,113",687,"1,336","1,120","4,094",226,*       25,492
"$50,000 or more      ","2,283","6,579","2,379","249,372","2,018","176,785","1,996","4,760","2,280","41,905",605,20,"2,008"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
91902,"7,853","16,046","5,182","431,308","6,160","291,795","5,211","15,125","6,719","65,891","1,608",27,"3,794"
"Under $10,000        ","1,592","1,300",287,"-2,230","1,139","6,492",591,"1,497",759,522,221,*       13,119
"$10,000 under $25,000","1,474","2,397",657,"25,085","1,115","17,549",658,"1,139","1,245","1,747",239,**        ,238
"$25,000 under $50,000","1,582","3,188",929,"58,105","1,207","38,645","1,054","2,222","1,526","5,756",318,**        ,653
"$50,000 or more      ","3,205","9,161","3,309","350,348","2,699","229,109","2,908","10,267","3,189","57,866",830,14,"2,784"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
91903,"1,163","2,256",630,"56,499",890,"32,994",709,"2,382","1,011","8,825",256,17,447
"Under $10,000        ",177,212,45,-551,108,551,75,119,79,42,45,**        ,18
"$10,000 under $25,000",307,493,128,"5,296",230,"3,609",127,389,260,376,52,**        ,39
"$25,000 under $50,000",277,564,167,"10,161",234,"7,831",187,322,272,"1,042",57,*       17,103
"$50,000 or more      ",402,987,290,"41,593",318,"21,003",320,"1,552",400,"7,365",102,**        ,287
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
91905,451,968,328,"13,988",341,"9,963",223,572,346,"1,477",77,**        ,151
"Under $10,000        ",107,141,41,295,78,456,27,33,37,16,19,**        ,**        
"$10,000 under $25,000",129,261,89,"2,102",86,"1,296",52,71,101,123,22,**        ,*       25
"$25,000 under $50,000",107,252,85,"3,914",87,"2,863",61,137,100,336,15,**        ,50
"$50,000 or more      ",108,314,113,"7,677",90,"5,348",83,331,108,"1,002",21,**        ,76
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
91906,984,"2,151",773,"32,115",819,"25,873",503,835,768,"3,307",146,21,338
"Under $10,000        ",202,269,91,815,152,839,52,41,62,29,27,**        ,13
"$10,000 under $25,000",290,556,178,"4,880",225,"3,430",113,180,221,274,43,**        ,36
"$25,000 under $50,000",261,673,260,"9,517",228,"7,840",154,246,254,802,42,*       21,113
"$50,000 or more      ",231,653,244,"16,903",214,"13,764",184,368,231,"2,202",34,**        ,176
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
91908,478,876,234,"25,617",336,"16,944",304,874,407,"4,529",105,**        ,203
"Under $10,000        ",92,105,23,-399,45,207,41,73,37,12,20,--        ,**        
"$10,000 under $25,000",101,168,47,"1,720",71,"1,229",43,52,89,134,22,--        ,*       21
"$25,000 under $50,000",134,236,58,"4,768",107,"3,428",86,169,133,433,22,--        ,59
"$50,000 or more      ",151,367,106,"19,528",113,"12,080",134,580,148,"3,950",41,**        ,123
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
91909,420,953,364,"12,026",329,"8,792",176,291,326,"1,255",62,--        ,67
"Under $10,000        ",87,136,34,389,50,290,30,23,32,16,20,--        ,*       13
"$10,000 under $25,000",163,355,137,"2,859",128,"2,114",49,63,131,151,22,--        ,**        
"$25,000 under $50,000",116,317,143,"4,014",105,"3,388",53,49,109,337,10,--        ,20
"$50,000 or more      ",54,145,50,"4,764",46,"3,000",44,156,54,751,10,--        ,34
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
91910,"29,822","62,004","21,428","1,072,256","24,877","829,002","15,202","30,031","24,041","122,674","3,713",33,"9,210"
"Under $10,000        ","6,012","7,220","2,099","19,915","4,667","26,045","1,543","2,050","2,356","1,020",794,**        ,243
"$10,000 under $25,000","8,877","16,676","5,644","150,758","7,250","118,031","3,057","4,674","7,001","8,733",828,*       18,774
"$25,000 under $50,000","7,632","17,266","6,007","274,586","6,515","217,802","4,349","7,297","7,409","24,688",928,**        ,"2,444"
"$50,000 or more      ","7,301","20,842","7,678","626,997","6,445","467,124","6,253","16,010","7,275","88,233","1,163",15,"5,749"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
91911,"29,724","65,957","25,386","818,381","25,696","659,357","12,073","15,585","21,987","74,301","3,187",19,"6,600"
"Under $10,000        ","6,855","9,455","3,188","32,454","5,674","29,741","1,240",863,"2,396",992,844,**        ,172
"$10,000 under $25,000","10,652","22,655","8,652","179,416","9,096","146,201","3,160","3,595","7,733","9,071",928,**        ,777
"$25,000 under $50,000","7,768","20,471","8,329","274,122","6,923","227,798","4,040","4,386","7,422","22,127",813,*       19,"2,399"
"$50,000 or more      ","4,449","13,376","5,217","332,389","4,003","255,617","3,633","6,741","4,436","42,111",602,**        ,"3,252"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
91912,"2,019","4,154","1,371","58,431","1,583","42,449",903,"2,242","1,584","6,203",268,**        ,329
"Under $10,000        ",432,630,147,"1,916",277,"2,005",122,155,153,95,81,**        ,16
"$10,000 under $25,000",716,"1,433",480,"12,381",558,"9,053",265,405,572,724,85,**        ,44
"$25,000 under $50,000",585,"1,385",517,"20,588",516,"17,052",298,508,573,"1,857",55,**        ,107
"$50,000 or more      ",286,706,227,"23,546",232,"14,339",218,"1,174",286,"3,527",47,--        ,162
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
91913,"4,209","9,506","3,438","189,174","3,638","153,703","2,605","3,576","3,543","21,886",649,**        ,"1,992"
"Under $10,000        ",746,662,156,"3,014",602,"3,279",219,149,309,113,76,**        ,36
"$10,000 under $25,000",892,"1,734",573,"15,609",705,"11,765",382,490,710,947,124,--        ,144
"$25,000 under $50,000","1,032","2,476",903,"38,112",889,"31,119",660,745,988,"3,239",170,--        ,483
"$50,000 or more      ","1,539","4,634","1,806","132,439","1,442","107,540","1,344","2,192","1,536","17,587",279,--        ,"1,329"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
91914,892,"2,188",833,"46,953",846,"42,592",640,272,794,"5,151",109,--        ,557
"Under $10,000        ",116,84,14,513,93,455,33,6,52,15,*       17,--        ,**        
"$10,000 under $25,000",118,215,80,"2,100",109,"1,897",46,12,94,117,**        ,--        ,*       22
"$25,000 under $50,000",220,525,192,"8,588",214,"7,919",175,47,212,689,35,--        ,147
"$50,000 or more      ",438,"1,364",547,"35,752",430,"32,321",386,207,436,"4,330",57,--        ,388
