,,      Number of Exemptions      ,,,Salaries and Wages   ,,Taxable Interest,,Total Tax,, Schedule C ,Schedule F  , Schedule A 
"$10,000 under $25,000","6,883","12,873","4,971","117,934","5,927","97,151","1,619","1,621","4,109","3,574",873,*       17,"1,059"
"$25,000 under $50,000","6,766","16,173","6,818","245,967","6,250","216,247","2,678","2,141","5,528","13,672",891,**        ,"3,110"
"$50,000 or more      ","8,551","26,518","11,208","765,862","8,177","643,379","6,481","9,296","8,383","87,204","1,471",54,"7,600"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
91711,"14,603","28,808","8,975","989,350","11,346","681,199","9,494","28,963","11,405","147,657","2,976",44,"7,702"
"Under $10,000        ","2,628","2,178",427,357,"1,858","11,409","1,027","1,776",674,181,357,*       11,225
"$10,000 under $25,000","2,586","4,055","1,072","43,091","1,809","28,311","1,164","2,152","1,699","1,470",412,**        ,512
"$25,000 under $50,000","2,750","5,009","1,428","100,772","2,080","70,173","1,598","3,097","2,468","7,281",487,**        ,"1,162"
"$50,000 or more      ","6,639","17,566","6,048","845,130","5,599","571,306","5,705","21,938","6,564","138,725","1,720",33,"5,803"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
91715,377,699,242,"14,827",337,"13,096",184,181,289,"1,532",64,**        ,159
"Under $10,000        ",52,71,16,-56,31,237,22,32,10,5,12,**        ,**        
"$10,000 under $25,000",83,149,55,"1,467",76,"1,192",29,20,52,51,15,--        ,*       25
"$25,000 under $50,000",142,261,95,"5,194",134,"4,813",65,36,128,391,18,--        ,62
"$50,000 or more      ",100,218,76,"8,222",96,"6,854",68,93,99,"1,085",19,--        ,72
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
91719,"1,499","4,083","1,688","91,170","1,246","77,154",994,819,"1,156","9,817",398,**        ,"1,090"
"Under $10,000        ",172,275,80,"-2,263",79,"1,211",87,149,30,28,61,**        ,42
"$10,000 under $25,000",248,534,207,"4,366",179,"2,992",100,75,124,101,56,--        ,81
"$25,000 under $50,000",323,840,367,"12,342",272,"9,510",181,106,257,546,86,--        ,233
"$50,000 or more      ",756,"2,434","1,034","76,725",716,"63,441",626,489,745,"9,142",195,**        ,734
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
91720,"1,614","4,307","1,716","103,078","1,326","83,005","1,090","1,423","1,271","12,407",453,14,"1,140"
"Under $10,000        ",162,227,65,"-4,958",83,"1,005",75,99,31,5,56,*       14,31
"$10,000 under $25,000",251,489,158,"4,386",158,"2,645",105,203,128,112,77,**        ,84
"$25,000 under $50,000",349,901,369,"12,867",295,"9,897",195,113,272,600,100,**        ,230
"$50,000 or more      ",852,"2,690","1,124","90,783",790,"69,458",715,"1,008",840,"11,690",220,**        ,795
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
91722,"14,464","31,583","12,338","556,356","12,853","481,539","6,194","5,662","10,480","45,013","1,968",**        ,"6,066"
"Under $10,000        ","2,369","2,587",668,"11,001","1,861","10,170",466,428,583,102,382,--        ,119
"$10,000 under $25,000","3,834","7,046","2,558","65,657","3,202","52,005",988,"1,095","2,306","1,942",498,--        ,614
"$25,000 under $50,000","4,051","9,251","3,768","148,162","3,758","130,041","1,717","1,376","3,457","8,719",479,**        ,"1,837"
"$50,000 or more      ","4,210","12,699","5,344","331,536","4,032","289,323","3,023","2,763","4,134","34,250",609,**        ,"3,496"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
91723,"7,459","15,216","5,557","283,809","6,492","238,243","3,086","3,991","5,531","25,258","1,087",**        ,"2,573"
"Under $10,000        ","1,201","1,389",372,"3,717",908,"4,821",296,265,287,51,219,--        ,69
"$10,000 under $25,000","2,003","3,535","1,238","34,185","1,681","27,476",516,639,"1,269","1,085",261,--        ,242
"$25,000 under $50,000","2,264","4,719","1,754","81,633","2,060","70,784",868,949,"2,005","5,394",261,--        ,713
"$50,000 or more      ","1,991","5,573","2,193","164,274","1,843","135,162","1,406","2,138","1,970","18,728",346,**        ,"1,549"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
91724,"10,857","22,879","8,291","601,260","9,182","439,769","5,825","15,167","8,313","77,160","1,755",21,"5,329"
"Under $10,000        ","1,878","1,831",457,"5,471","1,437","8,182",529,477,507,93,267,**        ,146
"$10,000 under $25,000","2,316","3,916","1,300","39,498","1,823","29,488",778,"1,273","1,493","1,365",325,**        ,408
"$25,000 under $50,000","2,480","5,017","1,740","91,015","2,139","74,162","1,200","1,748","2,191","6,045",344,**        ,"1,088"
"$50,000 or more      ","4,183","12,115","4,794","465,276","3,783","327,937","3,318","11,669","4,122","69,657",819,*       21,"3,687"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
91729,"1,023","1,997",715,"44,063",904,"37,993",418,533,782,"4,469",189,**        ,448
"Under $10,000        ",156,198,62,271,105,649,42,25,39,8,36,--        ,18
"$10,000 under $25,000",217,390,132,"3,770",182,"3,040",62,64,133,111,48,--        ,34
"$25,000 under $50,000",351,623,211,"12,807",332,"11,817",112,32,317,918,42,**        ,149
"$50,000 or more      ",299,786,310,"27,215",285,"22,487",202,412,293,"3,432",63,**        ,247
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
91730,"22,386","47,136","17,767","943,452","20,358","831,179","9,485","7,765","16,745","86,599","3,181",17,"10,094"
"Under $10,000        ","3,429","3,628","1,005","15,569","2,746","15,337",645,593,851,173,505,**        ,203
"$10,000 under $25,000","5,228","9,360","3,428","89,683","4,502","73,851","1,220","1,167","3,215","2,830",726,**        ,841
"$25,000 under $50,000","6,532","14,006","5,414","239,056","6,167","215,550","2,594","1,649","5,600","14,834",831,*       17,"2,974"
"$50,000 or more      ","7,197","20,142","7,920","599,144","6,943","526,441","5,026","4,356","7,079","68,762","1,119",**        ,"6,076"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
91731,"9,691","22,440","9,754","262,733","8,743","227,137","2,862","2,478","5,352","19,606","1,226",**        ,"2,051"
"Under $10,000        ","2,116","3,151","1,078","7,900","1,678","9,447",346,229,351,60,401,--        ,53
"$10,000 under $25,000","3,820","8,800","3,944","65,230","3,470","57,057",779,410,"1,834","1,432",443,**        ,357
"$25,000 under $50,000","2,631","7,090","3,275","91,655","2,532","85,124",969,604,"2,065","4,668",247,--        ,828
"$50,000 or more      ","1,124","3,399","1,457","97,948","1,063","75,509",768,"1,235","1,102","13,446",135,--        ,813
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
91732,"20,798","49,513","22,030","548,439","18,772","486,383","6,139","4,843","11,353","32,072","2,789",**        ,"4,847"
"Under $10,000        ","4,436","6,573","2,225","20,692","3,542","20,276",673,401,808,131,872,**        ,145
"$10,000 under $25,000","8,133","19,366","9,037","138,478","7,347","120,319","1,630","1,122","3,639","2,792","1,015",**        ,901
"$25,000 under $50,000","5,728","15,874","7,417","201,509","5,512","186,687","2,136","1,174","4,456","9,888",591,--        ,"2,002"
"$50,000 or more      ","2,501","7,700","3,351","187,760","2,371","159,101","1,700","2,146","2,450","19,261",311,**        ,"1,799"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
91733,"14,648","35,522","16,134","369,637","13,189","319,264","3,885","4,019","7,585","22,170","1,803",**        ,"2,822"
"Under $10,000        ","3,246","5,129","1,880","16,251","2,597","14,711",445,275,537,88,591,--        ,92
"$10,000 under $25,000","6,086","14,772","6,938","103,381","5,526","90,361","1,121",710,"2,664","2,118",686,--        ,542
"$25,000 under $50,000","3,896","11,091","5,245","135,230","3,725","124,532","1,398",791,"2,991","6,430",367,**        ,"1,198"
"$50,000 or more      ","1,420","4,530","2,071","114,775","1,341","89,660",921,"2,243","1,393","13,534",159,**        ,990
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
91734,482,"1,072",468,"18,106",404,"12,724",152,660,292,"2,604",79,**        ,115
"Under $10,000        ",84,132,46,-549,56,313,18,144,**        ,**          ,19,--        ,**        
"$10,000 under $25,000",178,385,174,"3,098",148,"2,433",42,15,*       96,*         80,32,--        ,*       23
"$25,000 under $50,000",147,364,168,"5,191",137,"4,600",46,25,124,292,15,**        ,37
"$50,000 or more      ",73,191,80,"10,366",63,"5,378",46,476,72,"2,232",13,**        ,55
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
91735,11,19,7,248,**        ,**          ,**        ,**        ,**        ,**          ,**        ,--        ,**        
"Under $10,000        ",*       11,*       19,*        7,*        248,**        ,**          ,--        ,--        ,**        ,**          ,**        ,--        ,--        
"$10,000 under $25,000",**        ,**        ,**        ,**          ,**        ,**          ,**        ,**        ,**        ,**          ,--        ,--        ,**        
"$25,000 under $50,000",**        ,**        ,**        ,**          ,**        ,**          ,--        ,--        ,**        ,**          ,--        ,--        ,**        
"$50,000 or more      ",**        ,**        ,**        ,**          ,**        ,**          ,--        ,--        ,**        ,**          ,--        ,--        ,**        
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
91737,"9,857","21,912","8,281","658,007","8,687","519,870","5,641","8,048","7,835","88,845","1,919",22,"5,588"
"Under $10,000        ","1,646","1,279",313,"1,192","1,310","8,263",420,466,517,106,205,**        ,115
"$10,000 under $25,000","1,676","2,608",827,"28,296","1,364","21,939",547,624,"1,108","1,035",279,**        ,297
"$25,000 under $50,000","1,802","3,709","1,324","66,053","1,575","54,499",827,858,"1,546","4,103",352,**        ,844
"$50,000 or more      ","4,733","14,316","5,817","562,466","4,438","435,169","3,847","6,100","4,664","83,601","1,083",*       22,"4,332"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
91739,"7,674","18,459","7,524","484,434","6,971","418,025","4,446","4,233","6,110","53,814","1,404",**        ,"4,807"
"Under $10,000        ","1,117",858,204,"1,966",903,"5,024",246,264,342,70,146,**        ,91
