,,      Number of Exemptions      ,,,Salaries and Wages   ,,Taxable Interest,,Total Tax,,Schedule C, Schedule F  , Schedule A 
"Under $10,000        ","5,465","7,492","2,385","26,088","4,531","25,219",827,426,"1,308",275,758,*       10,151
"$10,000 under $25,000","9,998","22,513","8,851","171,713","8,920","147,624","2,103","1,694","6,095","6,193",920,**        ,755
"$25,000 under $50,000","8,027","22,678","9,394","284,049","7,396","246,957","3,393","2,603","7,010","18,365",731,**        ,"2,485"
"$50,000 or more      ","5,700","18,751","7,524","447,857","5,409","369,441","4,204","5,693","5,625","51,858",621,**        ,"4,292"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
92155,764,887,100,"14,396",764,"14,386",137,40,676,"1,182",**        ,--        ,23
"Under $10,000        ",99,80,2,675,99,673,**        ,**        ,53,11,**        ,--        ,--        
"$10,000 under $25,000",528,597,48,"8,590",528,"8,617",*       77,*       13,491,596,**        ,--        ,**        
"$25,000 under $50,000",121,176,38,"4,057",121,"4,066",48,11,117,417,**        ,--        ,*       23
"$50,000 or more      ",16,34,12,"1,074",16,"1,030",12,16,15,158,--        ,--        ,**        
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
92159,317,591,117,"13,626",216,"8,244",201,814,251,"1,669",62,--        ,139
"Under $10,000        ",55,85,13,215,23,124,33,61,13,7,15,--        ,13
"$10,000 under $25,000",70,110,15,"1,175",41,637,37,149,54,59,11,--        ,17
"$25,000 under $50,000",96,169,34,"3,406",77,"2,544",50,167,90,320,15,--        ,34
"$50,000 or more      ",96,227,55,"8,830",75,"4,939",81,437,94,"1,283",21,--        ,75
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
92160,225,384,80,"14,589",176,"7,093",125,"1,011",188,"2,516",51,**        ,90
"Under $10,000        ",29,39,6,121,21,160,12,7,**        ,**          ,**        ,--        ,**        
"$10,000 under $25,000",65,100,23,"1,115",43,746,26,48,*       57,*         52,*       35,--        ,*       19
"$25,000 under $50,000",59,91,18,"2,098",50,"1,648",29,85,59,207,**        ,--        ,17
"$50,000 or more      ",72,154,33,"11,255",62,"4,539",58,871,72,"2,257",16,**        ,54
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
92162,199,449,175,"6,222",173,"4,619",70,40,125,646,37,--        ,44
"Under $10,000        ",50,82,19,253,36,233,14,8,11,2,*       19,--        ,**        
"$10,000 under $25,000",57,133,59,991,51,842,13,13,34,35,**        ,--        ,**        
"$25,000 under $50,000",64,163,74,"2,214",62,"2,154",23,8,52,156,*       18,--        ,*       28
"$50,000 or more      ",28,71,23,"2,764",24,"1,390",20,11,28,453,**        ,--        ,16
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
92163,794,"1,100",128,"31,487",616,"20,903",451,"1,249",656,"4,303",155,--        ,282
"Under $10,000        ",145,178,16,173,78,632,62,43,36,6,54,--        ,29
"$10,000 under $25,000",200,275,28,"3,568",155,"2,534",89,245,181,232,40,--        ,35
"$25,000 under $50,000",287,389,46,"10,259",249,"8,356",168,318,281,"1,069",39,--        ,93
"$50,000 or more      ",162,258,38,"17,487",134,"9,381",132,643,158,"2,996",22,--        ,125
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
92164,343,574,147,"10,751",283,"8,582",150,450,269,"1,178",61,**        ,69
"Under $10,000        ",58,77,15,268,35,191,14,34,15,3,19,**        ,**        
"$10,000 under $25,000",122,196,46,"2,116",101,"1,712",47,47,99,116,19,--        ,*       16
"$25,000 under $50,000",114,202,58,"4,166",107,"3,833",50,54,108,397,*       23,--        ,24
"$50,000 or more      ",49,99,28,"4,201",40,"2,846",39,315,47,662,**        ,--        ,29
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
92165,341,721,273,"7,798",301,"6,587",88,42,212,522,64,--        ,58
"Under $10,000        ",79,117,29,461,55,298,13,7,15,4,27,--        ,**        
"$10,000 under $25,000",127,275,110,"2,190",118,"1,930",25,8,78,94,20,--        ,*       21
"$25,000 under $50,000",116,278,117,"3,929",111,"3,472",36,21,101,287,*       17,--        ,26
"$50,000 or more      ",19,51,17,"1,218",17,887,14,6,18,137,**        ,--        ,11
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
92166,570,983,157,"31,298",418,"18,744",363,"1,719",480,"5,102",162,**        ,239
"Under $10,000        ",95,130,12,-282,38,396,47,156,29,6,44,**        ,16
"$10,000 under $25,000",140,198,29,"2,415",109,"1,744",61,145,120,145,38,--        ,21
"$25,000 under $50,000",131,225,37,"4,845",110,"3,743",78,95,128,497,26,--        ,42
"$50,000 or more      ",204,430,79,"24,320",161,"12,861",177,"1,323",203,"4,454",54,--        ,160
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
92167,391,591,87,"13,499",298,"10,076",201,778,312,"1,788",96,**        ,117
"Under $10,000        ",87,110,13,-418,48,296,30,155,25,4,34,**        ,12
"$10,000 under $25,000",103,128,12,"1,768",86,"1,405",37,57,93,114,20,--        ,15
"$25,000 under $50,000",117,168,23,"4,156",96,"3,193",69,85,112,439,26,--        ,29
"$50,000 or more      ",84,185,39,"7,993",68,"5,182",65,481,82,"1,231",16,**        ,61
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
92168,446,663,107,"17,732",372,"14,260",213,230,383,"2,338",110,--        ,138
"Under $10,000        ",69,82,11,287,40,266,22,15,25,4,22,--        ,**        
"$10,000 under $25,000",112,148,23,"1,993",95,"1,631",34,25,96,124,29,--        ,*       23
"$25,000 under $50,000",156,228,39,"5,706",140,"4,962",69,45,153,602,25,--        ,37
"$50,000 or more      ",109,205,34,"9,746",97,"7,401",88,145,109,"1,608",34,--        ,78
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
92169,"1,074","1,475",157,"46,693",798,"27,711",553,"2,642",857,"7,218",275,**        ,326
"Under $10,000        ",215,237,13,274,112,660,81,118,42,8,87,**        ,26
"$10,000 under $25,000",296,394,44,"5,163",226,"3,841",116,162,260,323,71,--        ,35
"$25,000 under $50,000",299,374,32,"10,839",264,"9,139",152,278,294,"1,223",49,**        ,68
"$50,000 or more      ",264,470,68,"30,417",196,"14,071",204,"2,084",261,"5,664",68,--        ,197
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
92170,378,884,369,"10,356",345,"8,971",96,77,263,812,34,--        ,56
"Under $10,000        ",60,96,32,322,51,298,**        ,**        ,18,4,12,--        ,**        
"$10,000 under $25,000",163,362,149,"2,780",149,"2,458",*       36,*       44,100,108,11,--        ,*       11
"$25,000 under $50,000",110,282,122,"3,812",103,"3,392",33,8,102,291,*       11,--        ,16
"$50,000 or more      ",45,144,66,"3,442",42,"2,823",27,25,43,409,**        ,--        ,29
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
92171,359,627,169,"11,166",312,"9,621",144,297,271,"1,265",59,--        ,90
"Under $10,000        ",67,110,30,12,47,279,17,16,14,2,15,--        ,**        
"$10,000 under $25,000",104,185,53,"1,740",91,"1,436",29,14,78,89,13,--        ,*       13
"$25,000 under $50,000",127,199,48,"4,540",121,"4,171",52,31,120,441,17,--        ,38
"$50,000 or more      ",61,133,38,"4,874",53,"3,735",46,236,59,733,14,--        ,39
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
92172,271,553,172,"14,507",232,"12,778",164,259,225,"2,084",69,--        ,128
"Under $10,000        ",40,49,12,-127,23,142,16,9,13,2,*       22,--        ,**        
"$10,000 under $25,000",49,89,21,864,38,638,19,16,34,47,**        ,--        ,*       18
"$25,000 under $50,000",81,143,43,"3,023",74,"2,605",43,18,77,271,16,--        ,25
"$50,000 or more      ",101,272,96,"10,747",97,"9,393",86,216,101,"1,764",31,--        ,85
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
92173,"16,332","43,945","20,610","366,779","14,988","332,899","2,974","2,012","8,461","19,007","1,578",**        ,"1,914"
"Under $10,000        ","3,979","6,969","2,644","20,947","3,281","19,040",316,232,659,144,599,**        ,76
"$10,000 under $25,000","7,183","19,250","9,194","120,214","6,729","109,536",809,509,"3,399","2,881",563,**        ,242
"$25,000 under $50,000","3,865","13,049","6,563","132,888","3,725","123,727","1,000",472,"3,133","6,894",302,--        ,725
"$50,000 or more      ","1,305","4,677","2,209","92,730","1,253","80,596",849,799,"1,270","9,088",114,**        ,871
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
92174,288,614,246,"8,377",243,"7,043",90,68,205,657,46,--        ,73
"Under $10,000        ",52,85,34,263,37,184,10,3,12,3,*       26,--        ,*       11
"$10,000 under $25,000",90,199,74,"1,659",72,"1,271",18,43,58,60,**        ,--        ,**        
"$25,000 under $50,000",113,244,103,"3,934",102,"3,366",45,17,102,299,*       20,--        ,36
"$50,000 or more      ",33,86,35,"2,521",32,"2,222",17,5,33,295,**        ,--        ,26
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
92175,411,674,145,"13,017",363,"11,104",171,235,329,"1,409",58,--        ,93
"Under $10,000        ",73,85,16,73,52,336,23,24,23,5,16,--        ,**        
"$10,000 under $25,000",143,227,54,"2,514",130,"2,194",41,38,114,132,16,--        ,**        
"$25,000 under $50,000",124,204,41,"4,580",117,"4,103",54,51,122,440,14,--        ,*       44
"$50,000 or more      ",71,158,34,"5,850",64,"4,471",53,122,70,832,12,--        ,49
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
92176,379,618,150,"12,469",319,"9,349",170,401,301,"1,295",76,**        ,108
"Under $10,000        ",56,72,11,274,37,289,22,20,16,2,19,--        ,**        
"$10,000 under $25,000",133,210,49,"2,358",115,"2,038",47,86,107,131,22,--        ,*       31
"$25,000 under $50,000",121,206,57,"4,149",110,"3,686",47,57,112,390,18,--        ,31
"$50,000 or more      ",69,130,33,"5,688",57,"3,336",54,238,66,772,17,**        ,46
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
92177,505,838,171,"20,376",410,"15,614",287,734,412,"2,581",119,**        ,163
"Under $10,000        ",75,93,9,284,42,247,21,15,15,3,28,--        ,**        
"$10,000 under $25,000",124,188,32,"2,179",95,"1,579",62,71,98,127,29,--        ,*       22
"$25,000 under $50,000",185,292,62,"6,611",164,"5,397",101,236,179,649,30,**        ,53
"$50,000 or more      ",121,265,68,"11,302",109,"8,391",103,412,120,"1,802",32,--        ,88
